basis,record_id,year,month,analysis_role,bandwidth_km,total_effect,structured_component,residual_component
latitude_longitude,201807,2018,7,held_out,2012.796241,-0.3440282908386581,-0.2529972210302395,-0.09103106980841827
latitude_longitude,201808,2018,8,held_out,2012.796241,-0.2902533745368009,-0.2642297019825265,-0.02602367255427412
latitude_longitude,201906,2019,6,held_out,2012.796241,-0.12207872852870869,-0.09221648552860004,-0.02986224300010916
latitude_longitude,201907,2019,7,held_out,2012.796241,-0.12691769798189054,-0.14845338247851017,0.021535684496617708
latitude_longitude,201908,2019,8,held_out,2012.796241,-0.15520175748231776,-0.1706710250324035,0.015469267550087706
latitude_longitude,202006,2020,6,held_out,2012.796241,-0.10989628943557397,-0.12275758372756565,0.012861294291991449
latitude_longitude,202007,2020,7,held_out,2012.796241,-0.17773663694693212,-0.17650913366224152,-0.001227503284690202
latitude_longitude,202008,2020,8,held_out,2012.796241,-0.04444585452215296,-0.11345467578543528,0.06900882126328135
latitude_longitude,202106,2021,6,held_out,2012.796241,-0.23392742478133022,-0.22780091636592198,-0.006126508415408617
latitude_longitude,202107,2021,7,held_out,2012.796241,-0.0400335536049367,-0.062482802732163265,0.022449249127227042
latitude_longitude,202108,2021,8,held_out,2012.796241,-0.0974925779451079,-0.11870232898588613,0.02120975104077827
latitude_longitude,202206,2022,6,development,2012.796241,-0.20017779338873357,-0.23464043755945863,0.03446264417072559
latitude_longitude,202207,2022,7,development,2012.796241,0.013872830954729574,-0.08881950913132962,0.1026923400860595
latitude_longitude,202208,2022,8,development,2012.796241,-0.44113909854603073,-0.3704240921656095,-0.07071500638042014
latitude_longitude,202306,2023,6,held_out,2012.796241,0.03880452964814803,0.03588454588866578,0.0029199837594827863
latitude_longitude,202307,2023,7,held_out,2012.796241,-0.3582384381278824,-0.3047840912264878,-0.05345434690139401
latitude_longitude,202308,2023,8,held_out,2012.796241,-0.4810612170171814,-0.38960866943326894,-0.09145254758391304
latitude_longitude,202406,2024,6,held_out,2012.796241,-0.15435469052545103,-0.13901632554631485,-0.015338364979135646
latitude_longitude,202407,2024,7,held_out,2012.796241,-0.00957816355715182,-0.10895184082403782,0.0993736772668864
latitude_longitude,202408,2024,8,held_out,2012.796241,-0.05615426479711633,-0.08785216463772152,0.03169789984060493
latitude_longitude,202506,2025,6,held_out,2012.796241,-0.24065263392298597,-0.2584886333912465,0.01783599946826023
latitude_longitude,202507,2025,7,held_out,2012.796241,-0.24106193938771234,-0.1381193611914061,-0.1029425781963051
latitude_longitude,202508,2025,8,held_out,2012.796241,-0.25401659031774315,-0.22230351517588903,-0.03171307514185459
latitude_longitude_elevation,199106,1991,6,held_out,2012.796241,0.11614352097100315,0.04053451173206029,0.07560900923894229
latitude_longitude_elevation,199107,1991,7,held_out,2012.796241,-0.1894675121166949,-0.26495552477965295,0.07548801266295814
latitude_longitude_elevation,199108,1991,8,held_out,2012.796241,0.08762206695956268,0.09209379808687028,-0.004471731127308275
latitude_longitude_elevation,199206,1992,6,held_out,2012.796241,0.004542601040802801,0.0037686053674502226,0.0007739956733522206
latitude_longitude_elevation,199207,1992,7,held_out,2012.796241,-0.1460954263826576,-0.19650668812169675,0.050411261739040036
latitude_longitude_elevation,199208,1992,8,held_out,2012.796241,-0.03275072401438484,-0.13879819902049736,0.10604747500611265
latitude_longitude_elevation,199306,1993,6,held_out,2012.796241,-0.07307386739430544,-0.07700824686115951,0.003934379466853559
latitude_longitude_elevation,199307,1993,7,held_out,2012.796241,0.010798635090426015,-0.010524582230646751,0.02132321732107343
latitude_longitude_elevation,199308,1993,8,held_out,2012.796241,-0.13578329737249464,-0.14208095631482764,0.006297658942333179
latitude_longitude_elevation,199406,1994,6,held_out,2012.796241,0.20756840485829056,0.1834725208701462,0.02409588398814421
latitude_longitude_elevation,199407,1994,7,held_out,2012.796241,-0.3021748513575992,-0.3115166397402271,0.009341788382628257
latitude_longitude_elevation,199408,1994,8,held_out,2012.796241,-0.07434028432485247,-0.13292264775764953,0.05858236343279806
latitude_longitude_elevation,199506,1995,6,held_out,2012.796241,0.11338683126886068,0.10111040488242957,0.01227642638643071
latitude_longitude_elevation,199507,1995,7,held_out,2012.796241,-0.23950864502431957,-0.24885934372182275,0.00935069869750382
latitude_longitude_elevation,199508,1995,8,held_out,2012.796241,-0.2113482579789958,-0.21381917223668853,0.0024709142576931254
latitude_longitude_elevation,199606,1996,6,held_out,2012.796241,-0.11402341277695201,-0.13818821641911624,0.024164803642164178
latitude_longitude_elevation,199607,1996,7,held_out,2012.796241,-0.14575826741426315,-0.1590404776247523,0.01328221021048891
latitude_longitude_elevation,199608,1996,8,held_out,2012.796241,-0.24145057023163075,-0.2304949394756552,-0.010955630755975339
latitude_longitude_elevation,199706,1997,6,held_out,2012.796241,-0.3422938618255335,-0.32686738495939216,-0.015426476866142238
latitude_longitude_elevation,199707,1997,7,held_out,2012.796241,-0.0845936766249686,-0.08691602542863038,0.0023223488036616708
latitude_longitude_elevation,199708,1997,8,held_out,2012.796241,-0.15614952020640585,-0.14722587368731177,-0.008923646519093711
latitude_longitude_elevation,199806,1998,6,held_out,2012.796241,-0.2787614379191619,-0.24834077291640652,-0.030420665002754043
latitude_longitude_elevation,199807,1998,7,held_out,2012.796241,0.09660234977393187,0.021446918787712283,0.07515543098622052
latitude_longitude_elevation,199808,1998,8,held_out,2012.796241,0.014323383272149024,0.026852895646478053,-0.012529512374329222
latitude_longitude_elevation,199906,1999,6,held_out,2012.796241,-0.3126345608318604,-0.3099027598730637,-0.002731800958795798
latitude_longitude_elevation,199907,1999,7,held_out,2012.796241,-0.04565395251585467,-0.03337182465233107,-0.012282127863523246
latitude_longitude_elevation,199908,1999,8,held_out,2012.796241,-0.331986750221148,-0.2683078791303974,-0.06367887109075057
latitude_longitude_elevation,200006,2000,6,held_out,2012.796241,-0.09485842797608836,-0.10665119444679295,0.011792766470705386
latitude_longitude_elevation,200007,2000,7,held_out,2012.796241,-0.4055862627376456,-0.3497164815992465,-0.05586978113839895
latitude_longitude_elevation,200008,2000,8,held_out,2012.796241,-0.2416879894473536,-0.23723520843170834,-0.004452781015643455
latitude_longitude_elevation,200106,2001,6,held_out,2012.796241,-0.05575282516528501,-0.05533386578630287,-0.0004189593789833389
latitude_longitude_elevation,200107,2001,7,held_out,2012.796241,-0.05761039721055608,-0.07569153026012783,0.018081133049572134
latitude_longitude_elevation,200108,2001,8,held_out,2012.796241,-0.3291223796597621,-0.2997448173414809,-0.02937756231828152
latitude_longitude_elevation,200206,2002,6,held_out,2012.796241,-0.04609755203563502,-0.0482040731027822,0.0021065210671465462
latitude_longitude_elevation,200207,2002,7,held_out,2012.796241,0.3164426160205749,0.2147965887205751,0.10164602730000108
latitude_longitude_elevation,200208,2002,8,held_out,2012.796241,-0.2607328850897213,-0.2653619699443348,0.004629084854614248
latitude_longitude_elevation,200306,2003,6,held_out,2012.796241,-0.14447829328344,-0.12176761916560931,-0.02271067411783075
latitude_longitude_elevation,200307,2003,7,held_out,2012.796241,-0.12582655496269046,-0.19627166195858184,0.07044510699589197
latitude_longitude_elevation,200308,2003,8,held_out,2012.796241,-0.05234663927283902,-0.08755573411442344,0.03520909484158512
latitude_longitude_elevation,200406,2004,6,held_out,2012.796241,0.1350859545561057,0.10988036900622584,0.025205585549879908
latitude_longitude_elevation,200407,2004,7,held_out,2012.796241,-0.24907830875431922,-0.2655154757753848,0.016437167021066783
latitude_longitude_elevation,200408,2004,8,held_out,2012.796241,-0.30787250115729836,-0.3183210669567333,0.010448565799435443
latitude_longitude_elevation,200506,2005,6,held_out,2012.796241,-0.11390430685337646,-0.14912156279120303,0.03521725593782637
latitude_longitude_elevation,200507,2005,7,held_out,2012.796241,-0.26148183239967304,-0.2257401082589473,-0.035741724140724934
latitude_longitude_elevation,200508,2005,8,held_out,2012.796241,-0.16442405642666053,-0.21168169542091797,0.04725763899425791
latitude_longitude_elevation,200606,2006,6,held_out,2012.796241,-0.037852651671346375,-0.059941702407023324,0.022089050735677306
latitude_longitude_elevation,200607,2006,7,held_out,2012.796241,-0.11538012554691222,-0.14834704523477768,0.03296691968786535
latitude_longitude_elevation,200608,2006,8,held_out,2012.796241,-0.33286972239255763,-0.3180449285914965,-0.014824793801060205
latitude_longitude_elevation,200706,2007,6,held_out,2012.796241,-0.01545101979528177,-0.019656709070358096,0.0042056892750763865
latitude_longitude_elevation,200707,2007,7,held_out,2012.796241,-0.1822296477598386,-0.186347056183574,0.004117408423735108
latitude_longitude_elevation,200708,2007,8,held_out,2012.796241,-0.19202747237151846,-0.16402598017919692,-0.028001492192321724
latitude_longitude_elevation,200806,2008,6,held_out,2012.796241,0.07223927339453873,0.06887313260932056,0.003366140785217743
latitude_longitude_elevation,200807,2008,7,held_out,2012.796241,-0.09102448953239846,-0.1159710143785014,0.024946524846103577
latitude_longitude_elevation,200808,2008,8,held_out,2012.796241,-0.24253406894016555,-0.2614744746057089,0.01894040566554336
latitude_longitude_elevation,200906,2009,6,held_out,2012.796241,-0.1139394517582323,-0.13654999323833208,0.02261054148010057
latitude_longitude_elevation,200907,2009,7,held_out,2012.796241,-0.16510212349662912,-0.20061257868240467,0.03551045518577578
latitude_longitude_elevation,200908,2009,8,held_out,2012.796241,-0.21643501036119903,-0.2137763324943328,-0.002658677866866323
latitude_longitude_elevation,201006,2010,6,held_out,2012.796241,0.1725169785484158,0.17094445928090052,0.0015725192675156191
latitude_longitude_elevation,201007,2010,7,held_out,2012.796241,-0.36682282466310695,-0.3615517001355862,-0.005271124527520571
latitude_longitude_elevation,201008,2010,8,held_out,2012.796241,-0.21491847272121,-0.2771011403614667,0.062182667640257316
latitude_longitude_elevation,201106,2011,6,held_out,2012.796241,-0.19211092974893315,-0.18867475727958136,-0.003436172469351759
latitude_longitude_elevation,201107,2011,7,held_out,2012.796241,-0.11820907375959637,-0.11377845285180088,-0.004430620907795382
latitude_longitude_elevation,201108,2011,8,held_out,2012.796241,-0.13228583047194917,-0.1368808864666903,0.004595055994742805
latitude_longitude_elevation,201206,2012,6,held_out,2012.796241,-0.38909252518672105,-0.37488847702464784,-0.014204048162073404
latitude_longitude_elevation,201207,2012,7,held_out,2012.796241,-0.3212546516661741,-0.31399147348065515,-0.007263178185519112
latitude_longitude_elevation,201208,2012,8,held_out,2012.796241,-0.3959712922320284,-0.3379555177237137,-0.05801577450831467
latitude_longitude_elevation,201306,2013,6,held_out,2012.796241,0.10652592172372527,0.05259269078350967,0.053933230940215814
latitude_longitude_elevation,201307,2013,7,held_out,2012.796241,-0.1070015086323177,-0.14842100089606733,0.04141949226374871
latitude_longitude_elevation,201308,2013,8,held_out,2012.796241,-0.3088716917058554,-0.276649349756623,-0.03222234194923201
latitude_longitude_elevation,201406,2014,6,held_out,2012.796241,-0.013478032264687112,-0.017467041348238052,0.003989009083551932
latitude_longitude_elevation,201407,2014,7,held_out,2012.796241,-0.10519238390254058,-0.1465293945841463,0.041337010681606015
latitude_longitude_elevation,201408,2014,8,held_out,2012.796241,0.07308549290344389,0.007480737103900242,0.06560475579954407
latitude_longitude_elevation,201506,2015,6,development,2012.796241,-0.3049932048269869,-0.3328227124536226,0.027829507626635466
latitude_longitude_elevation,201507,2015,7,development,2012.796241,-0.2623973663957964,-0.275611355214024,0.0132139888182278
latitude_longitude_elevation,201508,2015,8,development,2012.796241,-0.3166217787642282,-0.32660984591889486,0.009988067154667053
latitude_longitude_elevation,201606,2016,6,held_out,2012.796241,0.01949552952333827,-0.013842031033384238,0.03333756055672348
latitude_longitude_elevation,201607,2016,7,held_out,2012.796241,-0.15482884794820695,-0.17891626594284218,0.024087417994636696
latitude_longitude_elevation,201608,2016,8,held_out,2012.796241,0.16299143634512034,0.08157965032740074,0.08141178601772014
latitude_longitude_elevation,201706,2017,6,held_out,2012.796241,-0.1881671421102572,-0.1594984778774859,-0.02866866423277162
latitude_longitude_elevation,201707,2017,7,held_out,2012.796241,-0.2385035477627892,-0.258715465456874,0.02021191769408541
latitude_longitude_elevation,201708,2017,8,held_out,2012.796241,0.05493161907113469,0.026607383963179427,0.02832423510795614
latitude_longitude_elevation,201806,2018,6,held_out,2012.796241,-0.08143629780497115,-0.1475665952649268,0.06613029745995547
latitude_longitude_elevation,201807,2018,7,held_out,2012.796241,-0.3440282908386581,-0.2907252581937457,-0.053303032644912936
latitude_longitude_elevation,201808,2018,8,held_out,2012.796241,-0.2902533745368009,-0.25881690621563175,-0.03143646832116859
latitude_longitude_elevation,201906,2019,6,held_out,2012.796241,-0.12207872852870869,-0.10491704727936983,-0.01716168124933922
latitude_longitude_elevation,201907,2019,7,held_out,2012.796241,-0.12691769798189054,-0.16152547476236628,0.03460777678047438
latitude_longitude_elevation,201908,2019,8,held_out,2012.796241,-0.15520175748231776,-0.14345752024141575,-0.01174423724090114
latitude_longitude_elevation,202006,2020,6,held_out,2012.796241,-0.10989628943557397,-0.09865151510310496,-0.011244774332469629
latitude_longitude_elevation,202007,2020,7,held_out,2012.796241,-0.17773663694693212,-0.18312893391216975,0.005392296965238114
latitude_longitude_elevation,202008,2020,8,held_out,2012.796241,-0.04444585452215296,-0.10459916439910179,0.06015330987694858
latitude_longitude_elevation,202106,2021,6,held_out,2012.796241,-0.23392742478133022,-0.21421049844826603,-0.01971692633306422
latitude_longitude_elevation,202107,2021,7,held_out,2012.796241,-0.0400335536049367,-0.05721569582885147,0.017182142223915224
latitude_longitude_elevation,202108,2021,8,held_out,2012.796241,-0.0974925779451079,-0.10749890832798158,0.010006330382873779
latitude_longitude_elevation,202206,2022,6,development,2012.796241,-0.20017779338873357,-0.2059378325260053,0.005760039137271318
latitude_longitude_elevation,202207,2022,7,development,2012.796241,0.013872830954729574,-0.05567227638223266,0.0695451073369622
latitude_longitude_elevation,202208,2022,8,development,2012.796241,-0.44113909854603073,-0.35334467658978364,-0.08779442195624544
latitude_longitude_elevation,202306,2023,6,held_out,2012.796241,0.03880452964814803,0.05115100186508741,-0.01234647221693981
latitude_longitude_elevation,202307,2023,7,held_out,2012.796241,-0.3582384381278824,-0.3308640406205104,-0.0273743975073725
latitude_longitude_elevation,202308,2023,8,held_out,2012.796241,-0.4810612170171814,-0.4589567603897801,-0.022104456627400963
latitude_longitude_elevation,202406,2024,6,held_out,2012.796241,-0.15435469052545103,-0.12324326024827584,-0.031111430277174487
latitude_longitude_elevation,202407,2024,7,held_out,2012.796241,-0.00957816355715182,-0.05538613430243757,0.04580797074528627
latitude_longitude_elevation,202408,2024,8,held_out,2012.796241,-0.05615426479711633,-0.09336064876386711,0.037206383966751126
latitude_longitude_elevation,202506,2025,6,held_out,2012.796241,-0.24065263392298597,-0.23109378492569585,-0.009558848997290616
latitude_longitude_elevation,202507,2025,7,held_out,2012.796241,-0.24106193938771234,-0.200485403019361,-0.04057653636835055
